item_code,item_name,unit,final_year,final_month,total_qty
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2024,8,105.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2024,9,145.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2024,10,275.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,1,140.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,2,90.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,3,100.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,4,520.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,5,275.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,6,220.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,7,295.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,8,575.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,9,255.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,11,285.0
B039CBB004,# RAKKI NORI S.PANG 5*12pcs,PK,2025,12,235.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2023,7,1005.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2023,8,520.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2023,9,955.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2023,10,1395.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2023,11,605.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2023,12,700.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,1,425.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,2,455.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,3,420.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,4,750.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,5,560.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,6,1420.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,7,600.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,8,655.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,9,530.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2024,10,500.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,1,860.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,2,415.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,3,460.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,4,1355.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,5,1810.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,6,770.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,7,1300.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,8,460.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,9,10.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,11,705.0
B039CBB004,(K)  RAKKI NORI S.PANG 5*12pcs,PK,2025,12,405.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2023,10,18.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2023,11,30.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2023,12,90.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,1,72.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,2,30.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,3,12.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,4,48.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,5,96.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,6,30.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,7,36.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,8,24.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,9,24.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,10,18.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,11,6.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2024,12,24.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,1,12.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,4,12.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,7,6.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,8,6.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,9,18.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,10,12.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,11,6.0
B041SJP001,# KIOKIO Jelegummy Strw 6*24pcs,PK,2025,12,12.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2023,8,84.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2023,9,528.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2023,10,312.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2023,11,684.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2023,12,66.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,1,78.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,2,72.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,3,6.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,4,24.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,5,42.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,6,24.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,7,6.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,8,108.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,9,84.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2024,10,6.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2025,3,6.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2025,5,6.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2025,7,12.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2025,9,78.0
B041SJP001,(K) KIOKIO Jelegummy Strw 6*24pcs,PK,2025,10,12.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2023,10,6.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2023,11,12.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2023,12,72.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,1,30.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,2,24.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,4,12.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,5,54.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,6,12.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,7,54.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,8,24.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,9,24.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,10,18.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2024,12,6.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2025,7,12.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2025,8,12.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2025,9,24.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2025,10,18.0
B041SJP002,# KIOKIO Jelegummy LECY 6*24pcs,PK,2025,12,12.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2023,8,54.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2023,9,504.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2023,10,258.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2023,11,246.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2023,12,486.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,1,78.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,2,48.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,4,24.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,5,30.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,6,30.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,7,12.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,8,84.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,9,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,10,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2024,12,12.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,2,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,4,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,5,30.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,7,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,8,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,9,42.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,10,6.0
B041SJP002,(K) KIOKIO Jelegummy LECY 6*24pcs,PK,2025,11,12.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,10,18.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,11,24.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,12,90.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,1,48.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,2,42.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,3,24.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,4,24.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,5,72.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,6,30.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,7,66.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,8,36.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,9,24.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,10,36.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,11,18.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,12,6.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,7,6.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,9,24.0
B041SJP003,# KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,11,18.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,8,60.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,9,522.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,10,318.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,11,246.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2023,12,360.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,1,72.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,2,60.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,3,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,4,12.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,5,36.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,6,30.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,7,12.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,8,96.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,9,66.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,10,18.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,11,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2024,12,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,2,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,3,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,4,12.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,5,12.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,7,12.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,8,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,9,78.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,10,6.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,11,12.0
B041SJP003,(K) KIOKIO Jelegummy GRAPE 6*24pcs,PK,2025,12,6.0
B041SJP004,# MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,9,12.0
B041SJP004,# MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,11,84.0
B041SJP004,# MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,12,120.0
B041SJP004,(K) MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,9,258.0
B041SJP004,(K) MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,10,228.0
B041SJP004,(K) MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,11,156.0
B041SJP004,(K) MIX KIOKIO JELEGUMMY 6*24pcs,PK,2023,12,48.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2023,10,24.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2023,11,252.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2023,12,756.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,1,324.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,2,264.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,3,132.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,4,192.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,5,144.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,6,72.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,7,84.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,8,60.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,9,24.0
B041SJP005,# KIOKIO JELLY STRAWS 12*20pcs,PK,2024,10,12.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2023,9,1464.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2023,10,2376.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2023,11,1320.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2023,12,1344.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,1,432.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,2,252.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,3,24.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,4,12.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,5,48.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,6,24.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,7,324.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,8,312.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,9,84.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2024,10,300.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2025,2,120.0
B041SJP005,(K) KIOKIO JELLY STRAWS 12*20pcs,PK,2025,9,12.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2023,11,24.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2023,12,48.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,1,42.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,2,42.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,4,30.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,5,60.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,6,12.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,7,54.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,8,6.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,10,18.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,2,6.0
B041SJP006,# KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,7,12.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2023,11,216.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2023,12,366.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,1,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,3,12.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,5,18.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,6,24.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,7,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,8,102.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,9,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,10,12.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2024,12,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,2,12.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,3,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,4,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,5,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,7,36.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,8,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,9,54.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,10,6.0
B041SJP006,(K) KIOKIO Jelegummy GUAVA 6*24pcs,PK,2025,11,12.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2024,7,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2024,8,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2024,9,18.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2024,10,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2024,11,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2024,12,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2025,1,12.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2025,6,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2025,7,12.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24+1pcs,PK,2025,11,6.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2023,11,36.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2023,12,60.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,1,54.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,2,66.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,3,24.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,4,18.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,5,60.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,6,30.0
B041SJP007,# KIOKIO Jelle Green Apple 6*24pcs,PK,2024,7,30.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2023,11,222.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2023,12,354.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,1,12.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,3,6.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,7,6.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,8,96.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,9,6.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,10,12.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,11,12.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2024,12,6.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2025,1,6.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2025,9,60.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2025,10,18.0
B041SJP007,(K) KIOKIO Jelle Green Apple 6*24pcs,PK,2025,11,6.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2023,11,48.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2023,12,30.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,2,24.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,3,24.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,5,6.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,6,6.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,9,6.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,11,6.0
B041SJP008,# TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,12,6.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2023,11,18.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2023,12,150.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,1,6.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,2,6.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,3,24.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,5,6.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,6,12.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,7,12.0
B041SJP008,(K) TPLS KIOKIO Jelly Straws 6*30pcs,TPLS,2024,8,30.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2023,12,36.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,1,18.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,2,24.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,3,6.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,4,12.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,5,90.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,6,24.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,7,90.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,8,24.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,10,18.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2024,12,6.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2025,2,6.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2025,6,6.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2025,8,6.0
B041SJP009,# KIOKIO Jelle Watermelon 6*24+1pc,PK,2025,12,6.0
B041SJP009,(K) KIOKIO Jelle Watermelon 6*24+1pcs,PK,2024,8,60.0
B041SJP009,(K) KIOKIO Jelle Watermelon 6*24+1pcs,PK,2025,9,84.0
B041SJP009,(K) KIOKIO Jelle Watermelon 6*24+1pcs,PK,2025,10,60.0
B041SJP009,(K) KIOKIO Jelle Watermelon 6*24+1pcs,PK,2025,11,12.0
B041SJP010,# Jelegummy Red Asstd 6*24+1pcs,PK,2024,11,6.0
B041SJP010,# Jelegummy Red Asstd 6*24+1pcs,PK,2025,2,12.0
B041SJP010,# Jelegummy Red Asstd 6*24+1pcs,PK,2025,10,6.0
